analysis_name,hold_id,branch,n_samples,full_modal_n,is_full_hold,hold_duration_s,terminal_tail_n_samples,terminal_tail_start_s,u_previous_v,u_cmd_v,delta_u_v,abs_delta_u_v,voltage_bin_width_v,voltage_bin_lower_v,voltage_bin_upper_v,voltage_bin_center_v,voltage_bin,s_start_mm,s_terminal_mm,p_start_bar,p_terminal_bar,s_terminal_sd_mm,p_terminal_sd_bar,s_terminal_slope_mm_s,p_terminal_slope_bar_s,terminal_stable,eligible_for_repeatability,exclusion_reason,terminal_tail_fraction,min_repeats_per_bin,max_terminal_s_sd_mm,max_terminal_s_slope_mm_s,max_terminal_p_sd_bar,max_terminal_p_slope_bar_s
local_static_map_repeatability,470,up,400,400,TRUE,4,20,3.8000000000000003,1.53,2.071,0.5410000000000001,0.5410000000000001,0.1,2,2.1,2.05,"[2.00, 2.10)",3.78,4.72,0.54,0.88,0,0,-3.897335108446037e-15,1.6517492293913453e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,471,up,400,400,TRUE,4,20,3.8000000000000003,2.071,6.291,4.220000000000001,4.220000000000001,0.1,6.2,6.3,6.25,"[6.20, 6.30)",4.72,22.82,0.88,3.42,0.015894388284780184,0,0.25263157894736726,6.561591395067085e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,472,down,400,400,TRUE,4,20,3.8000000000000003,6.291,5.09,-1.2010000000000005,1.2010000000000005,0.1,5,5.1,5.05,"[5.00, 5.10)",22.84,18.18,3.42,2.7,0,0,-3.023450707242763e-14,4.803608054329254e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,473,up,400,400,TRUE,4,20,3.8000000000000003,5.09,6.888,1.798,1.798,0.1,6.800000000000001,6.9,6.8500000000000005,"[6.80, 6.90)",18.18,26.34,2.7,3.78,0.010208355710680591,0,0.14887218045112804,9.978235693150637e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,474,down,400,400,TRUE,4,20,3.8000000000000003,6.888,5.744,-1.1440000000000001,1.1440000000000001,0.1,5.7,5.8,5.75,"[5.70, 5.80)",26.36,22.22,3.78,3.1,0,0,2.3417880178031668e-14,-3.896043728176454e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,475,up,400,400,TRUE,4,20,3.8000000000000003,5.744,6.992,1.2480000000000002,1.2480000000000002,0.1,6.9,7,6.95,"[6.90, 7.00)",22.22,27.18,3.1,3.84,0,0,3.9514736817634423e-14,-1.6677230808377218e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,476,down,400,400,TRUE,4,20,3.8000000000000003,6.992,4.727,-2.2649999999999997,2.2649999999999997,0.1,4.7,4.8,4.75,"[4.70, 4.80)",27.18,17.47,3.84,2.48,0.010259783520851322,0,-0.15037593984961858,1.359411749466493e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,477,up,400,400,TRUE,4,20,3.8000000000000003,4.727,7.012,2.2849999999999993,2.2849999999999993,0.1,7,7.1,7.05,"[7.00, 7.10)",17.46,27.34,2.48,3.86,0,0,-5.075300594145941e-15,2.909132753548288e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,478,down,400,400,TRUE,4,20,3.8000000000000003,7.012,6.1,-0.9119999999999999,0.9119999999999999,0.1,6.1000000000000005,6.2,6.15,"[6.10, 6.20)",27.34,24.42,3.86,3.3,0,0,1.4865249685557283e-14,1.9393300381827775e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,479,up,400,400,TRUE,4,20,3.8000000000000003,6.1,7.17,1.0700000000000003,1.0700000000000003,0.1,7.1000000000000005,7.2,7.15,"[7.10, 7.20)",24.42,28.24,3.3,3.94,0.007326950970651611,0.00820782681668124,0.07669172932330787,-0.024060150375946998,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,480,down,400,400,TRUE,4,20,3.8000000000000003,7.17,5.136,-2.034,2.034,0.1,5.1000000000000005,5.2,5.15,"[5.10, 5.20)",28.26,20.06,3.94,2.72,0.004472135954999484,0,-0.028571428571435745,1.7675060055713464e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,481,down,400,400,TRUE,4,20,3.8000000000000003,5.136,3.955,-1.181,1.181,0.1,3.9000000000000004,4,3.95,"[3.90, 4.00)",20.06,13.8,2.72,2.02,0.00978720969859165,0,-0.13684210526314927,-3.326108645635202e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,482,down,400,400,TRUE,4,20,3.8000000000000003,3.955,2.61,-1.3450000000000002,1.3450000000000002,0.1,2.6,2.7,2.6500000000000004,"[2.60, 2.70)",13.8,7.74,2.02,1.2,0.010052493799000478,0,-0.14436090225562528,-2.0395688429745824e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,483,up,400,400,TRUE,4,20,3.8000000000000003,2.61,3.773,1.1630000000000003,1.1630000000000003,0.1,3.7,3.8000000000000003,3.75,"[3.70, 3.80)",7.74,11.36,1.2,1.9,0,0,-6.0908791295962975e-15,-3.354121193755926e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,484,down,400,400,TRUE,4,20,3.8000000000000003,3.773,2.244,-1.529,1.529,0.1,2.2,2.3000000000000003,2.25,"[2.20, 2.30)",11.36,6.3,1.9,0.98,0.010052493799000478,0,-0.14436090225563997,1.6222724364619403e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,485,up,400,400,TRUE,4,20,3.8000000000000003,2.244,4.081,1.8370000000000002,1.8370000000000002,0.1,4,4.1,4.05,"[4.00, 4.10)",6.28,12.32,0.98,2.1,0.009403246919632345,0,0.12631578947368008,-2.7822537020936368e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,486,up,400,400,TRUE,4,20,3.8000000000000003,4.081,6.484,2.4029999999999996,2.4029999999999996,0.1,6.4,6.5,6.45,"[6.40, 6.50)",12.32,24.61,2.1,3.54,0.010259783520851322,0,0.15037593984962183,-4.042063014336443e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,487,down,400,400,TRUE,4,20,3.8000000000000003,6.484,1.828,-4.656,4.656,0.1,1.8,1.9000000000000001,1.85,"[1.80, 1.90)",24.62,5.09,3.54,0.72,0.0229415733870563,0.009403246919632553,-0.375939849624066,-0.12631578947368313,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,488,up,400,400,TRUE,4,20,3.8000000000000003,1.828,2.959,1.131,1.131,0.1,2.9000000000000004,3.0000000000000004,2.95,"[2.90, 3.00)",5.06,7.84,0.72,1.42,0,0,1.2978179491695522e-14,-7.613598911995372e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,489,up,400,400,TRUE,4,20,3.8000000000000003,2.959,4.144,1.185,1.185,0.1,4.1000000000000005,4.2,4.15,"[4.10, 4.20)",7.84,12.46,1.42,2.14,0.010208355710680591,0,0.13984962406015544,3.8338053389637436e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,490,down,400,400,TRUE,4,20,3.8000000000000003,4.144,3.342,-0.802,0.802,0.1,3.3000000000000003,3.4000000000000004,3.3500000000000005,"[3.30, 3.40)",12.48,9.84,2.14,1.64,0.006155870112510793,0,-0.04210526315789052,-1.318762898101616e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,491,up,400,400,TRUE,4,20,3.8000000000000003,3.342,4.742,1.4,1.4,0.1,4.7,4.8,4.75,"[4.70, 4.80)",9.84,15.32,1.64,2.48,0.007326950970650309,0,0.07669172932329255,1.359411749466493e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,492,down,400,400,TRUE,4,20,3.8000000000000003,4.742,3.773,-0.9689999999999999,0.9689999999999999,0.1,3.7,3.8000000000000003,3.75,"[3.70, 3.80)",15.34,11.8,2.48,1.9,0,0,8.91881840801981e-15,-3.354121193755926e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,493,up,400,400,TRUE,4,20,3.8000000000000003,3.773,5.635,1.8619999999999997,1.8619999999999997,0.1,5.6000000000000005,5.7,5.65,"[5.60, 5.70)",11.8,20.06,1.9,3.02,0.009403246919632345,0,0.12631578947368094,-9.334593163592112e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,494,up,400,400,TRUE,4,20,3.8000000000000003,5.635,6.643,1.008,1.008,0.1,6.6000000000000005,6.7,6.65,"[6.60, 6.70)",20.08,25.48,3.02,3.64,0.008207826816681058,0,0.09624060150376083,-3.996657491838145e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,495,down,400,400,TRUE,4,20,3.8000000000000003,6.643,2.833,-3.8099999999999996,3.8099999999999996,0.1,2.8000000000000003,2.9000000000000004,2.8500000000000005,"[2.80, 2.90)",25.48,8.52,3.64,1.34,0.010052493799000478,0,-0.14436090225564857,-2.4242765177430167e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,496,up,400,400,TRUE,4,20,3.8000000000000003,2.833,4.832,1.9989999999999997,1.9989999999999997,0.1,4.800000000000001,4.9,4.8500000000000005,"[4.80, 4.90)",8.5,16.2,1.34,2.54,0,0,-1.2978910764301945e-14,-1.3594070881831554e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,497,down,400,400,TRUE,4,20,3.8000000000000003,4.832,2.48,-2.352,2.352,0.1,2.4000000000000004,2.5000000000000004,2.45,"[2.40, 2.50)",16.2,7.13,2.54,1.12,0.010259783520851322,0,-0.15037593984962164,1.9396054307310205e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,498,up,400,400,TRUE,4,20,3.8000000000000003,2.48,3.272,0.7919999999999998,0.7919999999999998,0.1,3.2,3.3000000000000003,3.25,"[3.20, 3.30)",7.12,9.16,1.12,1.6,0.006155870112510793,0,5.550678427730356e-15,-1.72099425159674e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,499,down,400,400,TRUE,4,20,3.8000000000000003,3.272,0.994,-2.2779999999999996,2.2779999999999996,0.1,0.9,1,0.95,"[0.90, 1.00)",9.16,2.78,1.6,0.26,0.014653901941300942,0,-0.22556390977443894,3.1731043333033816e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,500,up,400,400,TRUE,4,20,3.8000000000000003,0.994,2.309,1.3150000000000002,1.3150000000000002,0.1,2.3000000000000003,2.4000000000000004,2.3500000000000005,"[2.30, 2.40)",2.74,5.42,0.26,1.02,0,0,-3.879025712668767e-15,1.894199908232723e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,501,up,400,400,TRUE,4,20,3.8000000000000003,2.309,6.624,4.3149999999999995,4.3149999999999995,0.1,6.6000000000000005,6.7,6.65,"[6.60, 6.70)",5.42,24.88,1.02,3.62,0.015355437918997962,0,0.24060150375938877,1.5770971846344015e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,502,down,400,400,TRUE,4,20,3.8000000000000003,6.624,4.212,-2.412,2.412,0.1,4.2,4.3,4.25,"[4.20, 4.30)",24.9,14.16,3.62,2.18,0,0,-1.616825205734577e-14,-2.2383987585520707e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,503,down,400,400,TRUE,4,20,3.8000000000000003,4.212,3.376,-0.8359999999999999,0.8359999999999999,0.1,3.3000000000000003,3.4000000000000004,3.3500000000000005,"[3.30, 3.40)",14.16,10.32,2.18,1.66,0,0,7.253867897797868e-16,7.204403085697546e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,504,down,400,400,TRUE,4,20,3.8000000000000003,3.376,2.877,-0.4990000000000001,0.4990000000000001,0.1,2.8000000000000003,2.9000000000000004,2.8500000000000005,"[2.80, 2.90)",10.32,8.28,1.66,1.36,0,0,-1.3812682060965839e-14,8.837530027856732e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,505,down,400,400,TRUE,4,20,3.8000000000000003,2.877,1.866,-1.0109999999999997,1.0109999999999997,0.1,1.8,1.9000000000000001,1.85,"[1.80, 1.90)",8.28,4.92,1.36,0.76,0.006155870112510793,0,-0.05413533834586805,-3.5797718435061987e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,506,up,400,400,TRUE,4,20,3.8000000000000003,1.866,2.732,0.8660000000000001,0.8660000000000001,0.1,2.7,2.8000000000000003,2.75,"[2.70, 2.80)",4.9,6.9,0.76,1.28,0.004472135954999683,0,0.025563909774440424,-9.28928254613212e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,507,up,400,400,TRUE,4,20,3.8000000000000003,2.732,3.377,0.6449999999999996,0.6449999999999996,0.1,3.3000000000000003,3.4000000000000004,3.3500000000000005,"[3.30, 3.40)",6.9,9.02,1.28,1.66,0,0,-4.640660996416547e-15,7.204403085697546e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,508,up,400,400,TRUE,4,20,3.8000000000000003,3.377,4.639,1.2620000000000005,1.2620000000000005,0.1,4.6000000000000005,4.7,4.65,"[4.60, 4.70)",9.02,14.51,1.66,2.44,0.010259783520851322,0,0.15037593984965789,1.1328400170331857e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,509,down,400,400,TRUE,4,20,3.8000000000000003,4.639,3.067,-1.572,1.572,0.1,3,3.1,3.05,"[3.00, 3.10)",14.52,8.78,2.44,1.48,0,0,2.1641953077819786e-14,-9.878818404720225e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,510,up,400,400,TRUE,4,20,3.8000000000000003,3.067,6.295,3.2279999999999998,3.2279999999999998,0.1,6.2,6.3,6.25,"[6.20, 6.30)",8.78,23.22,1.48,3.42,0.01209610637658573,0,0.17293233082708281,6.561591395067085e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,511,down,400,400,TRUE,4,20,3.8000000000000003,6.295,3.121,-3.174,3.174,0.1,3.1,3.2,3.1500000000000004,"[3.10, 3.20)",23.24,9.28,3.42,1.52,0.008885233166386985,0,-0.1127819548872185,-7.159543687012397e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,512,up,400,400,TRUE,4,20,3.8000000000000003,3.121,5.545,2.424,2.424,0.1,5.5,5.6,5.55,"[5.50, 5.60)",9.28,19.56,1.52,2.98,0.008944271909998969,0,0.10526315789475689,2.6010921534419644e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,513,down,400,400,TRUE,4,20,3.8000000000000003,5.545,3.217,-2.328,2.328,0.1,3.2,3.3000000000000003,3.25,"[3.20, 3.30)",19.58,9.74,2.98,1.58,0.010052493799000478,0,-0.1443609022556412,1.595176309740914e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,514,up,400,400,TRUE,4,20,3.8000000000000003,3.217,4.421,1.2040000000000002,1.2040000000000002,0.1,4.4,4.5,4.45,"[4.40, 4.50)",9.72,14,1.58,2.3,0.006155870112510793,0,0.05413533834585091,-2.9909719188078527e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,515,down,400,400,TRUE,4,20,3.8000000000000003,4.421,2.152,-2.269,2.269,0.1,2.1,2.2,2.1500000000000004,"[2.10, 2.20)",14,5.94,2.3,0.94,0.006155870112511066,0.007326950970650431,-0.05413533834586365,0.01654135338345851,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,516,down,400,400,TRUE,4,20,3.8000000000000003,2.152,0.956,-1.1960000000000002,1.1960000000000002,0.1,0.9,1,0.95,"[0.90, 1.00)",5.92,2.58,0.94,0.22,0.013726654823065206,0.00820782681668123,-0.20300751879699455,-0.09624060150375889,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,517,up,400,400,TRUE,4,20,3.8000000000000003,0.956,3.664,2.708,2.708,0.1,3.6,3.7,3.6500000000000004,"[3.60, 3.70)",2.56,9.96,0.22,1.84,0.004472135954999484,0,0.028571428571438656,5.116179716181576e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,518,up,400,400,TRUE,4,20,3.8000000000000003,3.664,5.312,1.6480000000000001,1.6480000000000001,0.1,5.300000000000001,5.4,5.3500000000000005,"[5.30, 5.40)",9.98,17.94,1.84,2.84,0.009403246919632345,0,0.12631578947372155,-1.5227197823990744e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,519,down,400,400,TRUE,4,20,3.8000000000000003,5.312,3.85,-1.4620000000000002,1.4620000000000002,0.1,3.8000000000000003,3.9000000000000004,3.8500000000000005,"[3.80, 3.90)",17.96,12.08,2.84,1.96,0,0,-3.733837265436845e-15,3.2445448729238806e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,520,up,400,400,TRUE,4,20,3.8000000000000003,3.85,5.274,1.424,1.424,0.1,5.2,5.3,5.25,"[5.20, 5.30)",12.08,18,1.96,2.8,0.006155870112510793,0,0.054135338345851484,4.5494843151167395e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,521,down,400,400,TRUE,4,20,3.8000000000000003,5.274,3.974,-1.2999999999999998,1.2999999999999998,0.1,3.9000000000000004,4,3.95,"[3.90, 4.00)",18.02,12.84,2.8,2.02,0.004472135954999484,0,-0.02857142857141104,-3.326108645635202e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,522,up,400,400,TRUE,4,20,3.8000000000000003,3.974,5.734,1.7599999999999998,1.7599999999999998,0.1,5.7,5.8,5.75,"[5.70, 5.80)",12.82,20.5,2.02,3.08,0.009403246919632345,0,0.12631578947366146,1.0884504822562292e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,523,down,400,400,TRUE,4,20,3.8000000000000003,5.734,4.907,-0.827,0.827,0.1,4.9,5,4.95,"[4.90, 5.00)",20.5,17.46,3.08,2.58,0,0,-9.416003571681748e-16,1.813466974449467e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,524,down,400,400,TRUE,4,20,3.8000000000000003,4.907,3.044,-1.863,1.863,0.1,3,3.1,3.05,"[3.00, 3.10)",17.46,9.18,2.58,1.47,0.008885233166386196,0.01025978352085155,-0.11278195488721089,0.15037593984962339,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,525,up,400,400,TRUE,4,20,3.8000000000000003,3.044,4.131,1.0870000000000002,1.0870000000000002,0.1,4.1000000000000005,4.2,4.15,"[4.10, 4.20)",9.16,12.78,1.48,2.12,0.00978720969859165,0,0.12781954887217117,-3.2807031231369043e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,526,down,400,400,TRUE,4,20,3.8000000000000003,4.131,2.982,-1.149,1.149,0.1,2.9000000000000004,3.0000000000000004,2.95,"[2.90, 3.00)",12.78,8.8,2.12,1.42,0,0.007326950970650471,-1.0947392718381356e-14,0.07669172932330906,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,527,up,400,400,TRUE,4,20,3.8000000000000003,2.982,4.708,1.726,1.726,0.1,4.7,4.8,4.75,"[4.70, 4.80)",8.8,15.2,1.44,2.46,0.007326950970650309,0.010052493799000702,0.07669172932328788,0.015037593984961888,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,528,down,400,400,TRUE,4,20,3.8000000000000003,4.708,3.028,-1.6800000000000002,1.6800000000000002,0.1,3,3.1,3.05,"[3.00, 3.10)",15.2,8.96,2.46,1.46,0.009403246919632345,0,-0.11428571428571478,7.7939389442856535e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,529,up,400,400,TRUE,4,20,3.8000000000000003,3.028,4.001,0.9730000000000003,0.9730000000000003,0.1,4,4.1,4.05,"[4.00, 4.10)",8.96,12.04,1.46,2.04,0,0,-1.856191271305976e-14,3.788399816465446e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,530,down,400,400,TRUE,4,20,3.8000000000000003,4.001,1.786,-2.2150000000000003,2.2150000000000003,0.1,1.7000000000000002,1.8000000000000003,1.7500000000000002,"[1.70, 1.80)",12.04,4.82,2.04,0.72,0.007326950970650634,0.010052493799000702,-0.07669172932332052,0.06315789473684277,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,531,up,400,400,TRUE,4,20,3.8000000000000003,1.786,3.547,1.7610000000000001,1.7610000000000001,0.1,3.5,3.6,3.55,"[3.50, 3.60)",4.8,9.8,0.72,1.78,0,0,-1.1092396016820006e-14,1.536222723882103e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,532,down,400,400,TRUE,4,20,3.8000000000000003,3.547,1.907,-1.6400000000000001,1.6400000000000001,0.1,1.9000000000000001,2,1.9500000000000002,"[1.90, 2.00)",9.8,5.02,1.78,0.78,0.006155870112510793,0,-0.054135338345858146,1.046812865392091e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,533,up,400,400,TRUE,4,20,3.8000000000000003,1.907,3.602,1.6949999999999998,1.6949999999999998,0.1,3.6,3.7,3.6500000000000004,"[3.60, 3.70)",5,9.88,0.78,1.8,0.008885233166386985,0,0.11278195488723206,1.0377733028388348e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,534,down,400,400,TRUE,4,20,3.8000000000000003,3.602,1.655,-1.9469999999999998,1.9469999999999998,0.1,1.6,1.7000000000000002,1.6500000000000001,"[1.60, 1.70)",9.88,4.26,1.8,0.64,0,0,2.535729541160275e-16,-4.64464127306606e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,535,up,400,400,TRUE,4,20,3.8000000000000003,1.655,3.291,1.636,1.636,0.1,3.2,3.3000000000000003,3.25,"[3.20, 3.30)",4.26,8.58,0.64,1.62,0.007326950970650309,0,0.06466165413535332,5.982774676543772e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,536,down,400,400,TRUE,4,20,3.8000000000000003,3.291,2.628,-0.6629999999999998,0.6629999999999998,0.1,2.6,2.7,2.6500000000000004,"[2.60, 2.70)",8.58,6.92,1.62,1.22,0.007326950970650309,0,-0.022556390977443237,5.664200085165929e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,537,down,400,400,TRUE,4,20,3.8000000000000003,2.628,1.115,-1.5130000000000001,1.5130000000000001,0.1,1.1,1.2000000000000002,1.1500000000000001,"[1.10, 1.20)",6.92,2.84,1.22,0.32,0.015355437918998304,0,-0.24060150375939818,-2.32232063653303e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,538,up,400,400,TRUE,4,20,3.8000000000000003,1.115,5.628,4.513,4.513,0.1,5.6000000000000005,5.7,5.65,"[5.60, 5.70)",2.82,19.22,0.3,3.02,0.013138933706635447,0,0.19849624060147084,-9.334593163592112e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,539,down,400,400,TRUE,4,20,3.8000000000000003,5.628,3.928,-1.7000000000000002,1.7000000000000002,0.1,3.9000000000000004,4,3.95,"[3.90, 4.00)",19.24,12.26,3.02,2,0,0,-9.064534333931532e-16,-2.9000659687729526e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,540,down,400,400,TRUE,4,20,3.8000000000000003,3.928,2.046,-1.8820000000000001,1.8820000000000001,0.1,2,2.1,2.05,"[2.00, 2.10)",12.26,5.38,2,0.86,0,0,2.1931783848470483e-15,-3.874539772800252e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,541,down,400,400,TRUE,4,20,3.8000000000000003,2.046,1.3,-0.7459999999999998,0.7459999999999998,0.1,1.3,1.4000000000000001,1.35,"[1.30, 1.40)",5.38,3.2,0.86,0.4,0.010208355710680819,0.00978720969859184,-0.14887218045112385,0.1368421052631583,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,542,up,400,400,TRUE,4,20,3.8000000000000003,1.3,2.215,0.9149999999999998,0.9149999999999998,0.1,2.2,2.3000000000000003,2.25,"[2.20, 2.30)",3.2,5.04,0.42,0.96,0,0,8.42869517657878e-15,-4.1693077020943045e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,543,up,400,400,TRUE,4,20,3.8000000000000003,2.215,2.592,0.3770000000000002,0.3770000000000002,0.1,2.5,2.6,2.55,"[2.50, 2.60)",5.04,6.06,0.96,1.2,0,0,1.0023365823100693e-14,-2.0395688429745824e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,544,up,400,400,TRUE,4,20,3.8000000000000003,2.592,3.147,0.5549999999999997,0.5549999999999997,0.1,3.1,3.2,3.1500000000000004,"[3.10, 3.20)",6.06,7.84,1.2,1.54,0,0,1.2978179491695522e-14,5.442252411281146e-17,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,545,down,400,400,TRUE,4,20,3.8000000000000003,3.147,2.36,-0.7869999999999999,0.7869999999999999,0.1,2.3000000000000003,2.4000000000000004,2.3500000000000005,"[2.30, 2.40)",7.84,5.9,1.54,1.06,0.004472135954999683,0,-0.01954887218044768,-1.6403515615684521e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,546,up,400,400,TRUE,4,20,3.8000000000000003,2.36,4.838,2.478,2.478,0.1,4.800000000000001,4.9,4.8500000000000005,"[4.80, 4.90)",5.9,15,1.06,2.54,0.008207826816681058,0,0.09624060150376677,-1.3594070881831554e-15,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
local_static_map_repeatability,547,up,400,400,TRUE,4,20,3.8000000000000003,4.838,5.63,0.7919999999999998,0.7919999999999998,0.1,5.6000000000000005,5.7,5.65,"[5.60, 5.70)",15.02,19.44,2.54,3.02,0.00978720969859165,0,0.13684210526314441,-9.334593163592112e-16,TRUE,TRUE,NA,0.05,3,0.6,1.2,0.12,0.25
